timestamp_ms,room_temp,ambient_temp,humidity,leak_pct,leak_alert,cooling,valve_pct,power_mW,energy_mWh,sensor_fault
32434,9.07,25.6,40.0,0,0,1,74,29064.0,87191.98,0
33434,9.01,25.6,40.0,0,0,1,75,29064.0,90098.38,0
34434,8.95,25.6,40.0,0,0,1,76,29064.0,93004.77,0
35434,8.89,25.7,40.0,0,0,1,76,29064.0,95911.17,0
36434,8.83,25.7,40.0,0,0,1,77,29064.0,98817.57,0
37434,8.77,25.7,40.0,0,0,1,77,29064.0,101723.97,0
38434,8.71,25.7,40.0,0,0,1,78,29064.0,104630.37,0
39434,8.64,25.7,40.0,0,0,1,79,29064.0,107536.77,0
40434,8.58,25.8,40.0,0,0,1,79,29064.0,110443.16,0
41434,8.52,25.8,40.0,0,0,1,80,29064.0,113349.56,0
42434,8.45,25.8,40.0,0,0,1,80,29064.0,116255.96,0
43434,8.38,25.8,40.0,0,0,1,81,29064.0,119162.36,0
44434,8.32,25.8,40.0,0,0,1,81,29064.0,122068.76,0
45434,8.25,25.9,40.0,0,0,1,82,29064.0,124975.16,0
46434,8.18,25.9,40.0,0,0,1,82,9864.0,125961.55,0
47434,8.12,25.9,40.0,0,0,1,82,29064.0,128867.95,0
48434,8.05,25.9,40.0,0,0,1,83,29064.0,131774.36,0
49434,7.98,25.9,40.0,0,0,1,83,29064.0,134680.77,0
50434,7.91,26.0,40.0,0,0,1,83,9864.0,135667.17,0
51434,7.85,26.0,40.0,0,0,1,84,29064.0,138573.58,0
52434,7.78,26.0,40.0,0,0,1,84,29064.0,141479.98,0
53434,7.71,26.0,40.0,0,0,1,84,9864.0,142466.39,0
54434,7.64,26.0,40.0,0,0,1,85,29064.0,145372.80,0
55434,7.57,26.1,40.0,0,0,1,85,9864.0,146359.20,0
56434,7.50,26.1,40.0,0,0,1,85,29064.0,149265.61,0
57434,7.44,26.1,40.0,0,0,1,85,9864.0,150252.02,0
58434,7.37,26.1,40.0,0,0,1,86,29064.0,153158.42,0
59434,7.30,26.1,40.0,0,0,1,86,9864.0,154144.83,0
60434,7.23,26.2,40.0,0,0,1,86,9864.0,155131.23,0
61434,7.16,26.2,40.0,0,0,1,86,29064.0,158037.64,0
62434,7.09,26.2,40.0,0,0,1,86,9864.0,159024.05,0
63434,7.03,26.2,40.0,0,0,1,86,9864.0,160010.45,0
64434,6.96,26.2,40.0,0,0,1,86,9864.0,160996.86,0
65434,6.89,26.3,40.0,0,0,1,87,29064.0,163903.27,0
66434,6.82,26.3,40.0,0,0,1,87,9864.0,164889.67,0
67434,6.76,26.3,40.0,0,0,1,87,9864.0,165876.08,0
68434,6.69,26.3,40.0,0,0,1,87,9864.0,166862.48,0
69434,6.62,26.3,40.0,0,0,1,87,9864.0,167848.89,0
70434,6.56,26.4,40.0,0,0,1,87,9864.0,168835.30,0
71434,6.49,26.4,40.0,0,0,1,87,9864.0,169821.70,0
72434,6.43,26.4,40.0,0,0,1,87,9864.0,170808.11,0
73434,6.36,26.4,40.0,0,0,1,87,9864.0,171794.52,0
74434,6.30,26.4,40.0,0,0,1,87,9864.0,172780.92,0
75434,6.24,26.5,40.0,0,0,1,87,9864.0,173767.33,0
76434,6.17,26.5,40.0,0,0,1,87,9864.0,174753.73,0
77434,6.11,26.5,40.0,0,0,1,87,9864.0,175740.14,0
78434,6.05,26.5,40.0,0,0,1,87,9864.0,176726.55,0
79434,5.99,26.5,40.0,0,0,1,86,29064.0,179632.95,0
80434,5.93,26.6,40.0,0,0,1,86,9864.0,180619.36,0
81434,5.87,26.6,40.0,0,0,1,86,9864.0,181605.77,0
82434,5.81,26.6,40.0,0,0,1,86,9864.0,182592.17,0
83434,5.75,26.6,40.0,0,0,1,86,29064.0,185498.58,0
84434,5.69,26.6,40.0,0,0,1,86,9864.0,186484.98,0
85434,5.63,26.7,40.0,0,0,1,86,9864.0,187471.39,0
86434,5.58,26.7,40.0,0,0,1,86,9864.0,188457.80,0
87434,5.52,26.7,40.0,0,0,1,85,29064.0,191364.20,0
88434,5.47,26.7,40.0,0,0,1,85,9864.0,192350.61,0
89434,5.41,26.7,40.0,0,0,1,85,9864.0,193337.02,0
90434,5.36,26.8,40.0,0,0,1,85,29064.0,196243.42,0
91434,5.31,26.8,40.0,0,0,1,85,9864.0,197229.83,0
92434,5.25,26.8,40.0,0,0,1,84,29064.0,200136.23,0
93434,5.20,26.8,40.0,0,0,1,84,9864.0,201122.64,0
94434,5.15,26.8,40.0,0,0,1,84,9864.0,202109.05,0
95434,5.10,26.9,40.0,0,0,1,84,29064.0,205015.45,0
96434,5.05,26.9,40.0,0,0,1,84,9864.0,206001.86,0
97434,5.01,26.9,40.0,0,0,1,83,29064.0,208908.27,0
98434,4.96,26.9,40.0,0,0,1,83,9864.0,209894.67,0
99434,4.91,26.9,40.0,0,0,1,83,29064.0,212801.08,0
100434,4.87,27.0,40.0,0,0,1,83,9864.0,213787.48,0
101434,4.82,27.0,40.0,0,0,1,82,29064.0,216693.89,0
102434,4.78,27.0,40.0,0,0,1,82,9864.0,217680.30,0
103434,4.73,27.0,40.0,0,0,1,82,29064.0,220586.70,0
104434,4.69,27.0,40.0,0,0,1,82,9864.0,221573.11,0
105434,4.65,27.1,40.0,0,0,1,81,29064.0,224479.52,0
106434,4.61,27.1,40.0,0,0,1,81,29064.0,227385.92,0
107434,4.57,27.1,40.0,0,0,1,81,9864.0,228372.33,0
108434,4.53,27.1,40.0,0,0,1,80,29064.0,231278.73,0
109434,4.50,27.1,40.0,0,0,1,80,9864.0,232265.14,0
110434,4.46,27.2,40.0,0,0,1,76,29064.0,235171.55,0
111434,4.43,27.2,40.0,0,0,1,72,29064.0,238077.95,0
112434,4.41,27.2,40.0,0,0,1,68,29064.0,240984.36,0
113434,4.40,27.2,40.0,0,0,1,64,29064.0,243890.77,0
114434,4.40,27.2,40.0,0,0,1,61,29064.0,246797.17,0
115434,4.40,27.3,40.0,0,0,1,58,29064.0,249703.58,0
116434,4.41,27.3,40.0,0,0,1,55,29064.0,252609.98,0
117434,4.42,27.3,40.0,0,0,1,52,29064.0,255516.39,0
118434,4.44,27.3,40.0,0,0,1,50,29064.0,258422.80,0
119434,4.46,27.3,40.0,0,0,1,47,29064.0,261329.20,0
120434,4.49,27.4,40.0,0,0,1,45,29064.0,264235.59,0
121434,4.53,27.4,40.0,0,0,1,43,29064.0,267142.00,0
122434,4.56,27.4,40.0,0,0,1,43,9864.0,268128.41,0
123434,4.60,27.4,40.0,0,0,1,44,29064.0,271034.81,0
124434,4.64,27.4,40.0,0,0,1,44,29064.0,273941.22,0
125434,4.67,27.5,40.0,0,0,1,44,9864.0,274927.63,0
126434,4.71,27.5,40.0,0,0,1,45,29064.0,277834.03,0
127434,4.74,27.5,40.0,0,0,1,45,29064.0,280740.44,0
128434,4.78,27.5,40.0,0,0,1,45,9864.0,281726.84,0
129434,4.81,27.5,40.0,0,0,1,46,29064.0,284633.25,0
130434,4.84,27.6,40.0,0,0,1,46,9864.0,285619.66,0
131434,4.87,27.6,40.0,0,0,1,46,29064.0,288526.06,0
132434,4.90,27.6,40.0,0,0,1,47,29064.0,291432.47,0
133434,4.93,27.6,40.0,0,0,1,47,9864.0,292418.88,0
134434,4.96,27.6,40.0,0,0,1,47,29064.0,295325.28,0
135434,4.99,27.7,40.0,0,0,1,48,29064.0,298231.69,0
136434,5.02,27.7,40.0,0,0,1,48,9864.0,299218.09,0
137434,5.04,27.7,40.0,0,0,1,48,29064.0,302124.50,0
138434,5.07,27.7,40.0,0,0,1,49,29064.0,305030.91,0
139434,5.10,27.7,40.0,0,0,1,49,9864.0,306017.31,0
140434,5.12,27.8,40.0,0,0,1,49,29064.0,308923.72,0
141434,5.15,27.8,40.0,0,0,1,50,29064.0,311830.13,0
142434,5.17,27.8,40.0,0,0,1,50,29064.0,314736.53,0
143434,5.19,27.8,40.0,0,0,1,50,9864.0,315722.94,0
144434,5.21,27.8,40.0,0,0,1,51,29064.0,318629.34,0
145434,5.24,27.9,40.0,0,0,1,51,29064.0,321535.75,0
146434,5.26,27.9,40.0,0,0,1,51,9864.0,322522.16,0
147434,5.28,27.9,40.0,0,0,1,52,29064.0,325428.56,0
148434,5.30,27.9,40.0,0,0,1,52,29064.0,328334.97,0
149434,5.31,27.9,40.0,0,0,1,52,9864.0,329321.38,0
150434,5.33,28.0,40.0,0,0,1,53,29064.0,332227.78,0
151434,5.35,28.0,40.0,0,0,1,53,29064.0,335134.19,0
152434,5.37,28.0,40.0,0,0,1,53,9864.0,336120.59,0
153434,5.38,28.0,40.0,0,0,1,54,29064.0,339027.00,0
154434,5.40,28.0,40.0,0,0,1,54,29064.0,341933.41,0
155434,5.41,28.1,40.0,0,0,1,54,9864.0,342919.81,0
156434,5.43,28.1,40.0,0,0,1,55,29064.0,345826.22,0
157434,5.44,28.1,40.0,0,0,1,55,29064.0,348732.63,0
158434,5.45,28.1,40.0,0,0,1,55,9864.0,349719.03,0
159434,5.47,28.1,40.0,0,0,1,56,29064.0,352625.44,0
160434,5.48,28.2,40.0,0,0,1,56,29064.0,355531.84,0
161434,5.49,28.2,40.0,0,0,1,56,9864.0,356518.25,0
162434,5.50,28.2,40.0,0,0,1,57,29064.0,359424.66,0
163434,5.51,28.2,40.0,0,0,1,57,29064.0,362331.06,0
164434,5.52,28.2,40.0,0,0,1,57,9864.0,363317.47,0
165434,5.53,28.3,40.0,0,0,1,58,29064.0,366223.88,0
166434,5.53,28.3,40.0,0,0,1,58,29064.0,369130.28,0
167434,5.54,28.3,40.0,0,0,1,58,9864.0,370116.69,0
168434,5.55,28.3,40.0,0,0,1,59,29064.0,373023.09,0
169434,5.55,28.3,40.0,0,0,1,59,29064.0,375929.50,0
170434,5.56,28.4,40.0,0,0,1,59,9864.0,376915.91,0
171434,5.57,28.4,40.0,0,0,1,60,29064.0,379822.31,0
172434,5.57,28.4,40.0,0,0,1,60,9864.0,380808.72,0
173434,5.57,28.4,40.0,0,0,1,60,29064.0,383715.13,0
174434,5.58,28.4,40.0,0,0,1,61,29064.0,386621.53,0
175434,5.58,28.5,40.0,0,0,1,61,9864.0,387607.94,0
176434,5.58,28.5,40.0,0,0,1,61,29064.0,390514.34,0
177434,5.59,28.5,40.0,0,0,1,61,9864.0,391500.75,0
178434,5.59,28.5,40.0,0,0,1,62,29064.0,394407.16,0
179434,5.59,28.5,40.0,0,0,1,62,9864.0,395393.56,0
180434,5.59,28.6,40.0,0,0,1,62,29064.0,398299.97,0
181434,5.59,28.6,40.0,0,0,1,63,29064.0,401206.38,0
182434,5.59,28.6,40.0,0,0,1,63,9864.0,402192.78,0
183434,5.59,28.6,40.0,0,0,1,63,29064.0,405099.19,0
184434,5.59,28.6,40.0,0,0,1,63,9864.0,406085.59,0
185434,5.59,28.7,40.0,0,0,1,64,29064.0,408992.00,0
186434,5.59,28.7,40.0,0,0,1,64,9864.0,409978.41,0
187434,5.58,28.7,40.0,0,0,1,64,29064.0,412884.81,0
188434,5.58,28.7,40.0,0,0,1,64,9864.0,413871.22,0
189434,5.58,28.7,40.0,0,0,1,65,29064.0,416777.63,0
190434,5.57,28.8,40.0,0,0,1,65,9864.0,417764.03,0
191434,5.57,28.8,40.0,0,0,1,65,29064.0,420670.44,0
192434,5.57,28.8,40.0,0,0,1,65,9864.0,421656.84,0
193434,5.56,28.8,40.0,0,0,1,66,29064.0,424563.25,0
194434,5.56,28.8,40.0,0,0,1,66,9864.0,425549.66,0
195434,5.55,28.9,40.0,0,0,1,66,29064.0,428456.06,0
196434,5.55,28.9,40.0,0,0,1,66,9864.0,429442.47,0
197434,5.54,28.9,40.0,0,0,1,66,9864.0,430428.88,0
198434,5.54,28.9,40.0,0,0,1,67,29064.0,433335.28,0
199434,5.53,28.9,40.0,0,0,1,67,9864.0,434321.69,0
200434,5.52,29.0,40.0,0,0,1,67,29064.0,437228.09,0
201434,5.52,29.0,40.0,0,0,1,67,9864.0,438214.50,0
202434,5.51,29.0,40.0,0,0,1,68,29064.0,441120.91,0
203434,5.50,29.0,40.0,0,0,1,68,9864.0,442107.31,0
204434,5.49,29.0,40.0,0,0,1,68,9864.0,443093.72,0
205434,5.49,29.1,40.0,0,0,1,68,29064.0,446000.13,0
206434,5.48,29.1,40.0,0,0,1,68,9864.0,446986.53,0
207434,5.47,29.1,40.0,0,0,1,68,9864.0,447972.94,0
208434,5.46,29.1,40.0,0,0,1,69,29064.0,450879.34,0
209434,5.45,29.1,40.0,0,0,1,69,9864.0,451865.75,0
210434,5.45,29.2,40.0,0,0,1,69,9864.0,452852.16,0
211434,5.44,29.2,40.0,0,0,1,69,29064.0,455758.56,0
212434,5.43,29.2,40.0,0,0,1,69,9864.0,456744.97,0
213434,5.42,29.2,40.0,0,0,1,69,9864.0,457731.38,0
214434,5.41,29.2,40.0,0,0,1,70,29064.0,460637.78,0
215434,5.40,29.3,40.0,0,0,1,70,9864.0,461624.19,0
216434,5.39,29.3,40.0,0,0,1,70,9864.0,462610.59,0
217434,5.38,29.3,40.0,0,0,1,70,29064.0,465517.00,0
218434,5.37,29.3,40.0,0,0,1,70,9864.0,466503.41,0
219434,5.36,29.3,40.0,0,0,1,70,9864.0,467489.81,0
220434,5.35,29.4,40.0,0,0,1,71,29064.0,470396.22,0
221434,5.34,29.4,40.0,0,0,1,71,9864.0,471382.63,0
222434,5.33,29.4,40.0,0,0,1,71,9864.0,472369.03,0
223434,5.32,29.4,40.0,0,0,1,71,9864.0,473355.44,0
224434,5.31,29.4,40.0,0,0,1,71,29064.0,476261.84,0
225434,5.30,29.5,40.0,0,0,1,71,9864.0,477248.25,0
226434,5.29,29.5,40.0,0,0,1,71,9864.0,478234.66,0
227434,5.28,29.5,40.0,0,0,1,71,9864.0,479221.06,0
228434,5.26,29.5,40.0,0,0,1,71,9864.0,480207.47,0
229434,5.25,29.5,40.0,0,0,1,72,29064.0,483113.88,0
230434,5.24,29.6,40.0,0,0,1,72,9864.0,484100.28,0
231434,5.23,29.6,40.0,0,0,1,72,9864.0,485086.69,0
232434,5.22,29.6,40.0,0,0,1,72,9864.0,486073.09,0
233434,5.21,29.6,40.0,0,0,1,72,9864.0,487059.50,0
234434,5.20,29.6,40.0,0,0,1,72,29064.0,489965.91,0
235434,5.19,29.7,40.0,0,0,1,72,9864.0,490952.31,0
236434,5.18,29.7,40.0,0,0,1,72,9864.0,491938.72,0
237434,5.17,29.7,40.0,0,0,1,72,9864.0,492925.13,0
238434,5.15,29.7,40.0,0,0,1,72,9864.0,493911.53,0
239434,5.14,29.7,40.0,0,0,1,72,9864.0,494897.94,0
240434,5.13,29.8,40.0,0,0,1,73,29064.0,497804.34,0
241434,5.12,29.8,40.0,0,0,1,73,9864.0,498790.75,0
242434,5.11,29.8,40.0,0,0,1,73,9864.0,499777.16,0
243434,5.10,29.8,40.0,0,0,1,73,9864.0,500763.56,0
244434,5.09,29.8,40.0,0,0,1,73,9864.0,501749.97,0
245434,5.08,29.9,40.0,0,0,1,73,9864.0,502736.38,0
246434,5.07,29.9,40.0,0,0,1,73,9864.0,503722.78,0
247434,5.06,29.9,40.0,0,0,1,73,29064.0,506629.19,0
248434,5.05,29.9,40.0,0,0,1,73,9864.0,507615.59,0
249434,5.03,29.9,40.0,0,0,1,73,9864.0,508602.00,0
250434,5.02,30.0,40.0,0,0,1,73,9864.0,509588.41,0
251434,5.01,30.0,40.0,0,0,1,73,9864.0,510574.81,0
252434,5.00,30.0,40.0,0,0,1,73,9864.0,511561.22,0
253434,4.99,30.0,40.0,0,0,1,73,9864.0,512547.63,0
254434,4.98,30.0,40.0,0,0,1,73,9864.0,513534.03,0
255434,4.97,30.1,40.0,0,0,1,73,9864.0,514520.44,0
256434,4.96,30.1,40.0,0,0,1,73,9864.0,515506.84,0
257434,4.95,30.1,40.0,0,0,1,73,9864.0,516493.25,0
258434,4.94,30.1,40.0,0,0,1,74,29064.0,519399.66,0
259434,4.93,30.1,40.0,0,0,1,74,9864.0,520386.06,0
260434,4.92,30.2,40.0,0,0,1,74,9864.0,521372.47,0
261434,4.91,30.2,40.0,0,0,1,74,9864.0,522358.88,0
262434,4.90,30.2,40.0,0,0,1,74,9864.0,523345.28,0
263434,4.89,30.2,40.0,0,0,1,74,9864.0,524331.69,0
264434,4.88,30.2,40.0,0,0,1,74,9864.0,525318.06,0
265434,4.87,30.3,40.0,0,0,1,74,9864.0,526304.44,0
266434,4.86,30.3,40.0,0,0,1,74,9864.0,527290.81,0
267434,4.85,30.3,40.0,0,0,1,74,9864.0,528277.19,0
268434,4.84,30.3,40.0,0,0,1,74,9864.0,529263.56,0
269434,4.84,30.3,40.0,0,0,1,74,9864.0,530249.94,0
270434,4.83,30.4,40.0,0,0,1,74,9864.0,531236.31,0
271434,4.82,30.4,40.0,0,0,1,74,9864.0,532222.69,0
272434,4.81,30.4,40.0,0,0,1,74,9864.0,533209.06,0
273434,4.80,30.4,40.0,0,0,1,74,9864.0,534195.44,0
274434,4.79,30.4,40.0,0,0,1,74,9864.0,535181.81,0
275434,4.79,30.5,40.0,0,0,1,74,9864.0,536168.19,0
276434,4.78,30.5,40.0,0,0,1,74,9864.0,537154.56,0
277434,4.77,30.5,40.0,0,0,1,74,9864.0,538140.94,0
278434,4.76,30.5,40.0,0,0,1,74,9864.0,539127.31,0
279434,4.76,30.5,40.0,0,0,1,74,9864.0,540113.69,0
280434,4.75,30.6,40.0,0,0,1,74,9864.0,541100.06,0
281434,4.74,30.6,40.0,0,0,1,74,9864.0,542086.44,0
282434,4.73,30.6,40.0,0,0,1,74,9864.0,543072.81,0
283434,4.73,30.6,40.0,0,0,1,74,9864.0,544059.19,0
284434,4.72,30.6,40.0,0,0,1,74,9864.0,545045.56,0
285434,4.71,30.7,40.0,0,0,1,74,9864.0,546031.94,0
286434,4.71,30.7,40.0,0,0,1,74,9864.0,547018.31,0
287434,4.70,30.7,40.0,0,0,1,74,9864.0,548004.69,0
290830,4.68,30.8,40.0,0,0,1,74,9864.0,551354.50,0
291830,4.68,30.8,40.0,0,0,1,74,9864.0,552340.88,0
292830,4.67,30.8,40.0,0,0,1,74,9864.0,553327.25,0
293830,4.67,30.8,40.0,0,0,1,74,9864.0,554313.63,0
294830,4.66,30.8,40.0,0,0,1,74,9864.0,555300.00,0
295830,4.66,30.9,40.0,0,0,1,74,9864.0,556286.38,0
296830,4.65,30.9,40.0,0,0,1,74,9864.0,557272.75,0
297830,4.65,30.9,40.0,0,0,1,74,9864.0,558259.13,0
298830,4.64,30.9,40.0,0,0,1,74,9864.0,559245.50,0
299830,4.64,30.9,40.0,0,0,1,74,9864.0,560231.88,0
300830,4.63,31.0,40.0,0,0,1,74,9864.0,561218.25,0
301830,4.63,31.0,40.0,0,0,1,74,9864.0,562204.63,0
302830,4.63,31.0,40.0,0,0,1,74,9864.0,563191.00,0
303830,4.62,31.0,40.0,0,0,1,74,9864.0,564177.38,0
304830,4.62,31.0,40.0,0,0,1,74,9864.0,565163.75,0
305830,4.61,31.1,40.0,0,0,1,74,9864.0,566150.13,0
306830,4.61,31.1,40.0,0,0,1,74,9864.0,567136.50,0
307830,4.61,31.1,40.0,0,0,1,74,9864.0,568122.88,0
308830,4.60,31.1,40.0,0,0,1,74,9864.0,569109.25,0
309830,4.60,31.1,40.0,0,0,1,74,9864.0,570095.63,0
310830,4.60,31.2,40.0,0,0,1,74,9864.0,571082.00,0
311830,4.59,31.2,40.0,0,0,1,74,9864.0,572068.38,0
312830,4.59,31.2,40.0,0,0,1,74,9864.0,573054.75,0
313830,4.59,31.2,40.0,0,0,1,74,9864.0,574041.13,0
314830,4.59,31.2,40.0,0,0,1,74,9864.0,575027.50,0
315830,4.58,31.3,40.0,0,0,1,74,9864.0,576013.88,0
316830,4.58,31.3,40.0,0,0,1,74,9864.0,577000.25,0
317830,4.58,31.3,40.0,0,0,1,74,9864.0,577986.63,0
318830,4.58,31.3,40.0,0,0,1,74,9864.0,578973.00,0
319830,4.57,31.3,40.0,0,0,1,74,9864.0,579959.38,0
320830,4.57,31.4,40.0,0,0,1,74,9864.0,580945.75,0
321830,4.57,31.4,40.0,0,0,1,74,9864.0,581932.13,0
322830,4.57,31.4,40.0,0,0,1,74,9864.0,582918.50,0
323830,4.57,31.4,40.0,0,0,1,74,9864.0,583904.88,0
324830,4.57,31.4,40.0,0,0,1,74,9864.0,584891.25,0
325830,4.57,31.5,40.0,0,0,1,74,9864.0,585877.63,0
326830,4.56,31.5,40.0,0,0,1,74,9864.0,586864.00,0
327830,4.56,31.5,40.0,0,0,1,74,9864.0,587850.38,0
328830,4.56,31.5,40.0,0,0,1,74,9864.0,588836.75,0
329830,4.56,31.5,40.0,0,0,1,74,9864.0,589823.13,0
330830,4.56,31.6,40.0,0,0,1,74,9864.0,590809.50,0
331830,4.56,31.6,40.0,0,0,1,74,9864.0,591795.88,0
332830,4.56,31.6,40.0,0,0,1,74,9864.0,592782.25,0
333830,4.56,31.6,40.0,0,0,1,74,9864.0,593768.63,0
334830,4.56,31.6,40.0,0,0,1,74,29064.0,596675.00,0
335830,4.56,31.7,40.0,0,0,1,74,9864.0,597661.38,0
336830,4.56,31.7,40.0,0,0,1,74,9864.0,598647.75,0
337830,4.56,31.7,40.0,0,0,1,74,9864.0,599634.13,0
338830,4.55,31.7,40.0,0,0,1,74,9864.0,600620.50,0
339830,4.55,31.7,40.0,0,0,1,74,9864.0,601606.88,0
340830,4.55,31.8,40.0,0,0,1,74,9864.0,602593.25,0
341830,4.55,31.8,40.0,0,0,1,74,9864.0,603579.63,0
342830,4.55,31.8,40.0,0,0,1,74,9864.0,604566.00,0
343830,4.55,31.8,40.0,0,0,1,74,9864.0,605552.38,0
344830,4.55,31.8,40.0,0,0,1,74,9864.0,606538.75,0
345830,4.55,31.9,40.0,0,0,1,74,9864.0,607525.13,0
346830,4.55,31.9,40.0,0,0,1,74,9864.0,608511.50,0
347830,4.55,31.9,40.0,0,0,1,74,9864.0,609497.88,0
348830,4.55,31.9,40.0,0,0,1,74,9864.0,610484.25,0
349830,4.55,31.9,40.0,0,0,1,74,9864.0,611470.63,0
350830,4.55,32.0,40.0,0,0,1,74,9864.0,612457.00,0
351830,4.55,32.0,40.0,0,0,1,74,9864.0,613443.38,0
352830,4.55,32.0,40.0,0,0,1,74,9864.0,614429.75,0
353830,4.56,32.0,40.0,0,0,1,74,9864.0,615416.13,0
354830,4.56,32.0,40.0,0,0,1,74,9864.0,616402.50,0
355830,4.56,32.1,40.0,0,0,1,74,9864.0,617388.88,0
356830,4.56,32.1,40.0,0,0,1,74,9864.0,618375.25,0
357830,4.56,32.1,40.0,0,0,1,74,9864.0,619361.63,0
358830,4.56,32.1,40.0,0,0,1,74,9864.0,620348.00,0
359830,4.56,32.1,40.0,0,0,1,74,9864.0,621334.38,0
360830,4.56,32.2,40.0,0,0,1,74,9864.0,622320.75,0
361830,4.57,32.2,40.0,0,0,1,74,9864.0,623307.13,0
362830,4.57,32.2,40.0,0,0,1,74,9864.0,624293.50,0
363830,4.57,32.2,40.0,0,0,1,74,9864.0,625279.88,0
364830,4.57,32.2,40.0,0,0,1,75,29064.0,628186.25,0
365830,4.57,32.3,40.0,0,0,1,75,9864.0,629172.63,0
366830,4.57,32.3,40.0,0,0,1,75,9864.0,630159.00,0
367830,4.57,32.3,40.0,0,0,1,75,9864.0,631145.38,0
368830,4.58,32.3,40.0,0,0,1,75,9864.0,632131.75,0
369830,4.58,32.3,40.0,0,0,1,75,9864.0,633118.13,0
370830,4.58,32.4,40.0,0,0,1,75,9864.0,634104.50,0
371830,4.58,32.4,40.0,0,0,1,75,9864.0,635090.88,0
372830,4.58,32.4,40.0,0,0,1,75,9864.0,636077.25,0
373830,4.58,32.4,40.0,0,0,1,75,9864.0,637063.63,0
374830,4.59,32.4,40.0,0,0,1,75,9864.0,638050.00,0
375830,4.59,32.5,40.0,0,0,1,75,9864.0,639036.38,0
376830,4.59,32.5,40.0,0,0,1,75,9864.0,640022.75,0
377830,4.59,32.5,40.0,0,0,1,75,9864.0,641009.13,0
378830,4.59,32.5,40.0,0,0,1,75,9864.0,641995.50,0
379830,4.60,32.5,40.0,0,0,1,75,29064.0,644901.88,0
380830,4.60,32.6,40.0,0,0,1,75,9864.0,645888.25,0
381830,4.60,32.6,40.0,0,0,1,75,9864.0,646874.63,0
382830,4.60,32.6,40.0,0,0,1,75,9864.0,647861.00,0
383830,4.60,32.6,40.0,0,0,1,75,9864.0,648847.38,0
384830,4.61,32.6,40.0,0,0,1,75,9864.0,649833.75,0
385830,4.61,32.7,40.0,0,0,1,75,9864.0,650820.13,0
386830,4.61,32.7,40.0,0,0,1,75,9864.0,651806.50,0
387830,4.61,32.7,40.0,0,0,1,75,9864.0,652792.88,0
388830,4.61,32.7,40.0,0,0,1,75,9864.0,653779.25,0
389830,4.62,32.7,40.0,0,0,1,75,9864.0,654765.63,0
390830,4.62,32.8,40.0,0,0,1,75,9864.0,655752.00,0
391830,4.62,32.8,40.0,0,0,1,76,29064.0,658658.38,0
392830,4.62,32.8,40.0,0,0,1,76,9864.0,659644.75,0
393830,4.62,32.8,40.0,0,0,1,76,9864.0,660631.13,0
394830,4.63,32.8,40.0,0,0,1,76,9864.0,661617.50,0
395830,4.63,32.9,40.0,0,0,1,76,9864.0,662603.88,0
396830,4.63,32.9,40.0,0,0,1,76,9864.0,663590.25,0
397830,4.63,32.9,40.0,0,0,1,76,9864.0,664576.63,0
398830,4.64,32.9,40.0,0,0,1,76,9864.0,665563.00,0
399830,4.64,32.9,40.0,0,0,1,76,9864.0,666549.38,0
